UBE2Q1	-1.6105089181
DUOXA1	1.56750918758
UBE2Q2	-1.84268823129
RNF10	-1.67117197396
RNF11	-4.2297353667
RNF13	-1.79085635446
REM1	1.25768877787
REM2	-1.00103157373
C16orf13	-0.0654487121924
TNFRSF18	2.00791262835
RPEL1	-2.93116285793
GBP5	0.80634382348
MVB12B	-1.47352695466
TYW3	1.14514344308
DUOXA2	3.70012468866
MZT2A	-2.68726385813
MZT2B	-0.673839876228
ATRX	-4.43093084937
PMM2	-3.21068032753
PMM1	-1.81157477961
ASS1	1.65746943186
NCBP1	-8.93670687902
SPX	0.361098517434
ZNF709	-2.93492682642
ZNF708	-2.13831124099
ZNF879	-1.58649909012
ZNF878	-0.84172997447
DISC1	1.48674238054
ZNF703	-0.988297594332
STYXL1	-1.28257758191
ZNF701	-1.67847293431
ZNF700	-3.01611850878
ZNF707	-0.35585250052
ZNF706	-3.84140680191
ZNF704	-4.17263788467
ZC3H10	-1.22154530092
RNF114	-2.36122063427
RNF115	-1.40542770633
ZC3H15	-7.32592649015
ZC3H14	-4.90580827931
SPN	1.85422270386
RNF111	-2.28446967984
NACAP1	0.189717019421
ZC3H18	-3.10952783109
GRIN1	1.18175365859
CEACAM4	2.71584236773
DHX8	-4.77781720029
DHX9	-7.47275213263
TCOF1	-2.07541898945
NSRP1	-2.59879263881
NUP98	-4.15554794254
XPC	-0.0828412189456
SP1	2.6043171373
XPA	-1.00221595709
SP3	0.151539375388
NUP93	-5.0712106088
SP5	-0.930555537939
SP6	0.428050598884
FTMT	0.663611172812
C16orf93	0.789318051871
SPPL3	0.600754813109
GOLIM4	-1.06828690041
OPA3	-0.509373512696
OPA1	-5.07344614697
LOC100996763	0.156775475284
RAB40C	-0.0645389468221
RAB40B	-0.964204216694
RAB40A	-0.962468563571
FAM162B	3.48729812938
COL7A1	0.774681743483
MDP1	-1.30456321883
FAM187B	-1.29714229099
GTSE1	-3.94225079466
FAM183A	-1.87805500527
B2M	2.91739884287
OVCH1	1.63683047574
FLG2	-0.295830544835
SLC7A11	2.34168775969
SPPL2A	-0.0150252402855
SPPL2C	1.32166759998
SPPL2B	-0.030320798282
PDE7B	-0.0383174408324
ITGA8	1.06615533562
ITGA9	0.769857530454
UGCG	2.69946148432
MYO3B	0.335291930928
ATP2A1	-1.78004136173
ATP2A2	-2.68669355284
ATP2A3	-0.573857019485
ITGA1	1.92275630304
ITGA2	3.75180568479
ITGA3	2.00955562647
ITGA4	0.172440208925
ITGA5	2.70279629735
ITGA6	1.01751275455
ITGA7	1.54082208438
TRHR	2.07109736123
LOC285556	-1.01301174284
CEP131	-3.4041690054
DENND4A	-3.02789195918
DENND4B	-1.97795757514
DENND4C	-2.26875000926
ELL3	-0.78191985907
SWAP70	1.49425614414
RARRES1	3.14022351663
UFSP1	-0.765910928985
PHLDA3	-1.18448780761
UFSP2	-2.76902335826
GAP43	-0.423622836507
NABP1	-1.65659937598
PAMR1	1.43870770116
SQLE	0.791808002209
MRPL28	-4.78366575698
MT-CYB	-1.31247169249
FBXL13	-0.292751581182
FBXL12	0.233900591933
TIPRL	-3.97033240751
CYP27B1	2.63160259818
FBXL17	-1.64032337678
FBXL16	-0.541976816065
FAM169A	-0.59307198478
FBXL18	-0.890539608622
GHDC	1.92277845338
RPL34	-4.49572479153
SDK1	0.0277541760077
SDK2	1.91388913533
KIRREL3-AS3	-3.43218125811
GRP	2.45420620793
IFNL2	1.09767142717
TPRN	-1.17883554427
AC003688.1	1.16731603352
SZRD1	0.0904063229852
FAM212B	-1.16939024815
FAM212A	-0.657659673052
CHST9	0.152839527302
CHST8	-0.188462448058
COL4A5	0.985667122528
HMGB3P1	-1.49941261498
COL4A3	2.61894215332
COL4A2	2.16139719835
COL4A1	2.43028274706
SLC35D2	-0.60847226718
CHST1	0.193815658444
CHST3	0.825660714902
CHST2	2.11600158002
CHST5	0.328241276327
CHST4	1.20957805051
CHST7	0.149031611553
CHST6	0.264925127837
ITGAX	3.80036601978
ABHD10	-1.78897974613
MLNR	2.06510178786
BCL2A1	4.90852280214
HLCS	-1.25406623649
NOG	1.40340453826
ITGAV	2.58727224027
COX7C	-3.46230080763
CAMK1	-1.65172401253
ITGAL	2.17502059769
ITGAM	4.40498367947
HLF	0.703368414263
NOV	2.00198151143
ITGAD	1.00682305707
ITGAE	-0.373920669172
FAM134A	-0.328101636693
ARHGEF5	-0.502562656995
SMAD9	0.0481714036958
TRERF1	-0.0451014980431
SMAD4	-2.76937033433
SMAD5	-1.55786814621
SMAD6	1.18010475816
SMAD7	2.39065752749
